STOP_ID,STOP_TYPE,X,Y,LAST_UPDATE_DATE,STOP_CODE 
20002249,2,842717,831841,2025-01-27,
20002250,2,842313,831796,2025-01-27,
20002251,2,837741,826475,2025-01-27,
20002252,2,837562,826280,2025-01-27,
20002253,2,837024,826130,2025-01-27,
20002254,2,836377,825724,2025-01-27,
20002255,2,840302,826898,2025-01-27,
20002256,2,840019,827106,2025-01-27,
20002257,2,838803,826897,2025-01-27,
20002258,2,838846,827257,2025-01-27,
20002259,2,838994,827518,2025-01-27,
20002260,2,836461,825525,2025-01-27,
20002261,2,839026,827518,2025-01-27,
20002262,2,839848,827094,2025-01-27,
20002263,2,842468,831560,2025-01-27,
20002264,2,835605,820217,2025-01-27,
20002273,2,838852,827204,2025-01-27,
20002274,2,839026,827056,2025-01-27,
20002275,2,839761,830379,2025-01-27,
20002276,2,841963,831133,2025-01-27,
20002277,2,842016,831456,2025-01-27,
20002281,2,842375,831839,2025-01-27,
20002282,2,842877,832085,2025-01-27,
20002283,2,843854,832298,2025-01-27,
20002284,2,845716,831954,2025-01-27,
20002285,2,844244,832356,2025-01-27,
20002286,2,841986,831090,2025-01-27,
20002287,2,842618,831619,2025-01-27,
20002288,2,840447,829304,2025-01-27,
20002289,2,840065,826884,2025-01-27,
20002290,2,839879,826818,2025-01-27,
20002293,2,839037,827044,2025-01-27,
20002294,2,839561,826721,2025-01-27,
20002295,2,839912,826819,2025-01-27,
20002297,2,841560,831581,2025-01-27,
20002298,2,842741,831842,2025-01-27,
20002299,2,842647,831599,2025-01-27,
20002307,2,838248,826565,2025-01-27,
20002312,2,838299,827647,2025-01-27,
20002313,2,840752,829921,2025-01-27,
20002314,2,840848,830133,2025-01-27,
20002315,2,840949,830539,2025-01-27,
20002317,2,841329,831062,2025-01-27,
20002320,2,841351,830987,2025-01-27,
20002321,2,841079,830524,2025-01-27,
20002322,2,840880,830162,2025-01-27,
20002327,2,838962,827481,2025-01-27,
20002366,2,824746,832829,2025-01-27,
20002381,2,829342,825516,2025-01-27,
20002391,2,834314,812070,2025-01-27,
20002394,2,838593,822241,2025-01-27,
20002395,2,838827,822122,2025-01-27,
20002403,2,831505,815421,2025-01-27,
20002406,2,832689,816174,2025-01-27,
20002407,2,832365,816107,2025-01-27,
20002413,2,840485,809978,2025-01-27,
20002414,2,840110,831464,2025-01-27,
20002415,2,840117,831039,2025-01-27,
20002416,2,840081,830758,2025-01-27,
20002419,2,814417,827202,2025-01-27,
20002430,2,816100,827333,2025-01-27,
20002436,2,821665,834138,2025-01-27,
20002437,2,843817,823859,2025-01-27,
20002465,2,824443,833392,2025-01-27,
20002474,2,827892,833561,2025-01-27,
20002491,2,831699,813451,2025-01-27,
20002492,2,831725,813099,2025-01-27,
20002493,2,832214,812821,2025-01-27,
20002494,2,834046,812071,2025-01-27,
20002495,2,836142,812356,2025-01-27,
20002496,2,836639,815269,2025-01-27,
20002497,2,836893,815402,2025-01-27,
20002501,2,839636,816687,2025-01-27,
20002502,2,838496,816863,2025-01-27,
20002523,2,835265,834547,2025-01-27,
20002524,2,834852,834739,2025-01-27,
20002551,2,842335,819776,2025-01-27,
20002553,2,841293,820385,2025-01-27,
20002563,2,845408,819800,2025-01-27,
20002565,2,834577,833669,2025-01-27,
20002566,2,838524,837041,2025-01-27,
20002567,2,842044,836975,2025-01-27,
20002568,2,834472,834948,2025-01-27,
20002570,2,835194,834836,2025-01-27,
20002571,2,835282,834519,2025-01-27,
20002578,2,825954,839783,2025-01-27,
20002597,2,845270,819653,2025-01-27,
20002599,2,846323,827074,2025-01-27,
20002600,2,844759,825079,2025-01-27,
20002601,2,844749,822014,2025-01-27,
20002602,2,844687,818814,2025-01-27,
20002603,2,844872,818680,2025-01-27,
20002605,2,845707,819538,2025-01-27,
20002606,2,824381,825346,2025-01-27,
20002608,2,834588,820572,2025-01-27,
20002614,2,833239,821450,2025-01-27,
20002622,2,842196,813313,2025-01-27,
20002623,2,841979,813148,2025-01-27,
20002633,2,846125,817616,2025-01-27,
20002634,2,846240,817272,2025-01-27,
20002646,2,846214,817238,2025-01-27,
20002647,2,846144,817528,2025-01-27,
20002648,2,845651,818830,2025-01-27,
20002649,2,846117,818085,2025-01-27,
20002650,2,846014,818274,2025-01-27,
20002652,2,845652,818754,2025-01-27,
20002654,2,837519,819248,2025-01-27,
20002655,2,837005,815512,2025-01-27,
20002663,2,832321,825873,2025-01-27,
20002670,2,836191,818948,2025-01-27,
20002671,2,836219,818894,2025-01-27,
20002675,2,839262,822279,2025-01-27,
20002676,2,839524,822484,2025-01-27,
20002677,2,839078,822330,2025-01-27,
20002713,2,834005,815303,2025-01-27,
20002719,2,831305,815128,2025-01-27,
20002734,2,835142,811835,2025-01-27,
20002735,2,835173,812180,2025-01-27,
20002740,2,837915,822437,2025-01-27,
20002749,2,818378,834477,2025-01-27,
20002787,2,840000,816210,2025-01-27,
20002790,2,832506,812629,2025-01-27,
20002799,2,830246,815069,2025-01-27,
20002816,2,835365,818169,2025-01-27,
20002839,2,831550,816247,2025-01-27,
20002841,2,838809,829124,2025-01-27,
20002846,2,815107,828436,2025-01-27,
20002870,2,816961,835780,2025-01-27,
20002871,2,816903,835805,2025-01-27,
20002953,2,837172,815676,2025-01-27,
20002981,2,840091,831425,2025-01-27,
20003008,2,834012,821133,2025-01-27,
20003010,2,836237,819111,2025-01-27,
20003011,2,835754,818765,2025-01-27,
20003024,2,833378,821643,2025-01-27,
20003028,2,833276,821788,2025-01-27,
20003029,2,835223,834123,2025-01-27,
20003030,2,835515,834212,2025-01-27,
20003031,2,835300,834097,2025-01-27,
20003045,2,844886,819013,2025-01-27,
20003048,2,833248,821632,2025-01-27,
20003049,2,844114,818616,2025-01-27,
20003050,2,844044,818295,2025-01-27,
20003051,2,843654,818490,2025-01-27,
20003052,2,843724,818712,2025-01-27,
20003054,2,845612,819974,2025-01-27,
20003055,2,843712,818602,2025-01-27,
20003056,2,844023,818295,2025-01-27,
20003065,2,840476,809990,2025-01-27,
20003070,2,842394,819582,2025-01-27,
20003072,2,841975,819785,2025-01-27,
20003075,2,839059,816989,2025-01-27,
20003076,2,836180,818644,2025-01-27,
20003080,2,834347,821057,2025-01-27,
20003082,2,834330,821648,2025-01-27,
20003083,2,834242,816093,2025-01-27,
20003084,2,837041,815415,2025-01-27,
20003085,2,838620,816286,2025-01-27,
20003087,2,840029,809473,2025-01-27,
20003089,2,841653,813115,2025-01-27,
20003090,2,833110,816547,2025-01-27,
20003094,2,835677,820313,2025-01-27,
20003101,2,834364,821983,2025-01-27,
20003105,2,832523,822173,2025-01-27,
20003108,2,838253,816245,2025-01-27,
20003110,2,838148,816773,2025-01-27,
20003117,2,833936,821974,2025-01-27,
20003128,2,834202,821397,2025-01-27,
20003129,2,840028,809485,2025-01-27,
20003132,2,835301,820035,2025-01-27,
20003138,2,833989,822299,2025-01-27,
20003139,2,834303,822037,2025-01-27,
20003142,2,837582,814405,2025-01-27,
20003145,2,837427,811746,2025-01-27,
20003149,2,836415,822438,2025-01-27,
20003150,2,836427,822440,2025-01-27,
20003151,2,839301,820416,2025-01-27,
20003154,2,834547,821133,2025-01-27,
20003160,2,848673,828056,2025-01-27,
20003161,2,848636,828018,2025-01-27,
20003162,2,849235,827644,2025-01-27,
20003163,2,849274,827601,2025-01-27,
20003164,2,847263,828777,2025-01-27,
20003165,2,836695,826509,2025-01-27,
20003166,2,836273,826034,2025-01-27,
20003167,2,836283,826075,2025-01-27,
20003174,2,845083,818784,2025-01-27,
20003175,2,843808,818786,2025-01-27,
20003176,2,844868,819061,2025-01-27,
20003178,2,845580,818709,2025-01-27,
20003179,2,826888,833582,2025-01-27,
20003183,2,824933,833367,2025-01-27,
20003184,2,824927,833383,2025-01-27,
20003188,2,838286,831896,2025-01-27,
20003189,2,838276,831866,2025-01-27,
20003190,2,838059,832441,2025-01-27,
20003191,2,838031,832504,2025-01-27,
20003192,2,836482,833665,2025-01-27,
20003193,2,836394,833659,2025-01-27,
20003196,2,839461,843874,2025-01-27,
20003197,2,838124,843125,2025-01-27,
20003198,2,837450,842764,2025-01-27,
20003200,2,836230,842276,2025-01-27,
20003201,2,835490,841728,2025-01-27,
20003202,2,833764,836634,2025-01-27,
20003203,2,833894,837414,2025-01-27,
20003204,2,833078,838331,2025-01-27,
20003205,2,831104,840469,2025-01-27,
20003224,2,844727,819055,2025-01-27,
20003225,2,844605,818863,2025-01-27,
20003233,2,832130,825802,2025-01-27,
20003237,2,812597,832689,2025-01-27,
20003238,2,812818,833264,2025-01-27,
20003242,2,838103,843025,2025-01-27,
20003243,2,837446,842747,2025-01-27,
20003244,2,836882,842448,2025-01-27,
20003245,2,836216,842231,2025-01-27,
20003246,2,835362,841597,2025-01-27,
20003249,2,833438,840471,2025-01-27,
20003250,2,833429,840431,2025-01-27,
20003259,2,832410,838182,2025-01-27,
20003261,2,847260,828792,2025-01-27,
20003263,2,839393,820690,2025-01-27,
20003264,2,839436,820720,2025-01-27,
20003266,2,842384,819957,2025-01-27,
20003273,2,833435,812350,2025-01-27,
20003278,2,832964,816081,2025-01-27,
20003279,2,831228,815835,2025-01-27,
20003281,2,838549,822151,2025-01-27,
20003282,2,842523,819913,2025-01-27,
20003310,2,841117,829579,2025-01-27,
20003314,2,839009,809037,2025-01-27,
20003318,2,837242,822620,2025-01-27,
20003322,2,832820,839520,2025-01-27,
20003325,2,835817,841822,2025-01-27,
20003326,2,836586,840887,2025-01-27,
20003328,2,836650,826866,2025-01-27,
20003329,2,834999,833007,2025-01-27,
20003330,2,834757,831667,2025-01-27,
20003336,2,840095,831043,2025-01-27,
20003337,2,831452,813679,2025-01-27,
20003338,2,831737,813270,2025-01-27,
20003341,2,833235,840674,2025-01-27,
20003346,2,835177,834303,2025-01-27,
20003351,2,841520,813207,2025-01-27,
20003353,2,841167,816223,2025-01-27,
20003354,2,837964,815196,2025-01-27,
20003355,2,837950,815225,2025-01-27,
20003357,2,835256,821584,2025-01-27,
20003363,2,836258,821931,2025-01-27,
20003365,2,838476,823530,2025-01-27,
20003373,2,834875,819588,2025-01-27,
20003377,2,844044,819823,2025-01-27,
20003387,2,845311,819684,2025-01-27,
20003393,2,817056,834620,2025-01-27,
20003394,2,818377,834161,2025-01-27,
20003397,2,838389,808131,2025-01-27,
20003404,2,834679,815225,2025-01-27,
20003405,2,834866,815312,2025-01-27,
20003420,2,845176,831662,2025-01-27,
20003421,2,839066,835657,2025-01-27,
20003423,2,835129,834928,2025-01-27,
20003424,2,835138,834656,2025-01-27,
20003425,2,842178,813651,2025-01-27,
20003426,2,842770,813900,2025-01-27,
20003427,2,843618,813985,2025-01-27,
20003428,2,843846,813890,2025-01-27,
20003429,2,844004,813833,2025-01-27,
20003430,2,842963,814029,2025-01-27,
20003431,2,842428,813741,2025-01-27,
20003432,2,842790,813540,2025-01-27,
20003433,2,843462,813486,2025-01-27,
20003434,2,843467,813528,2025-01-27,
20003435,2,842843,813555,2025-01-27,
20003436,2,842435,813768,2025-01-27,
20003437,2,841024,810757,2025-01-27,
20003438,2,840864,811231,2025-01-27,
20003439,2,840844,811941,2025-01-27,
20003441,2,841000,810766,2025-01-27,
20003442,2,840852,811263,2025-01-27,
20003443,2,842242,814344,2025-01-27,
20003445,2,843491,814231,2025-01-27,
20003447,2,842228,813961,2025-01-27,
20003449,2,843351,814353,2025-01-27,
20003450,2,842093,814295,2025-01-27,
20003452,2,843002,814086,2025-01-27,
20003454,2,843616,813960,2025-01-27,
20003457,2,839290,816999,2025-01-27,
20003464,2,842119,814367,2025-01-27,
20003465,2,839171,808627,2025-01-27,
20003467,2,842054,814506,2025-01-27,
20003468,2,831475,816184,2025-01-27,
20003469,2,831901,816475,2025-01-27,
20003470,2,832253,816490,2025-01-27,
20003471,2,832701,816588,2025-01-27,
20003472,2,832891,816249,2025-01-27,
20003474,2,832355,816404,2025-01-27,
20003475,2,832064,816326,2025-01-27,
20003476,2,831424,815841,2025-01-27,
20003485,2,838017,814357,2025-01-27,
20003486,2,837772,814490,2025-01-27,
20003491,2,838159,815251,2025-01-27,
20003492,2,837805,815205,2025-01-27,
20003493,2,837913,814972,2025-01-27,
20003494,2,837914,814959,2025-01-27,
20003495,2,837818,815118,2025-01-27,
20003496,2,838175,815252,2025-01-27,
20003497,2,834885,815036,2025-01-27,
20003498,2,834401,815263,2025-01-27,
20003499,2,834924,814996,2025-01-27,
20003504,2,837112,815116,2025-01-27,
20003508,2,830455,815781,2025-01-27,
20003509,2,830647,814867,2025-01-27,
20003510,2,831278,815116,2025-01-27,
20003511,2,830660,814866,2025-01-27,
20003513,2,830533,815830,2025-01-27,
20003514,2,834037,816436,2025-01-27,
20003515,2,834508,816252,2025-01-27,
20003517,2,832271,816350,2025-01-27,
20003518,2,832386,816528,2025-01-27,
20003519,2,833932,816138,2025-01-27,
20003522,2,838036,814293,2025-01-27,
20003523,2,837357,813769,2025-01-27,
20003524,2,837074,813933,2025-01-27,
20003525,2,836576,814420,2025-01-27,
20003526,2,836526,814453,2025-01-27,
20003527,2,837091,813926,2025-01-27,
20003528,2,837358,813786,2025-01-27,
20003529,2,838018,814317,2025-01-27,
20003532,2,834722,820410,2025-01-27,
20003543,2,838294,816398,2025-01-27,
20003545,2,839144,816468,2025-01-27,
20003546,2,838494,816565,2025-01-27,
20003547,2,838161,816484,2025-01-27,
20003550,2,841360,815246,2025-01-27,
20003551,2,841337,815380,2025-01-27,
20003552,2,840858,815887,2025-01-27,
20003553,2,840890,815884,2025-01-27,
20003559,2,832780,816034,2025-01-27,
20003562,2,837844,816479,2025-01-27,
20003563,2,837881,816036,2025-01-27,
20003565,2,833479,815782,2025-01-27,
20003566,2,833160,815957,2025-01-27,
20003567,2,832612,816003,2025-01-27,
20003568,2,833215,815947,2025-01-27,
20003569,2,833545,815756,2025-01-27,
20003570,2,833835,815516,2025-01-27,
20003571,2,834495,815485,2025-01-27,
20004002,2,840835,811965,2025-01-27,
20004009,2,835193,822205,2025-01-27,
20004013,2,834406,821885,2025-01-27,
20004016,2,834817,822791,2025-01-27,
20004100,2,837207,814853,2025-01-27,
20004101,2,837249,814740,2025-01-27,
20004102,2,837427,814478,2025-01-27,
20004103,2,837736,814624,2025-01-27,
20004105,2,833069,816216,2025-01-27,
20004106,2,833547,815973,2025-01-27,
20004107,2,834385,816243,2025-01-27,
20004114,2,831515,814450,2025-01-27,
20004115,2,831812,812884,2025-01-27,
20004116,2,839485,816942,2025-01-27,
20004117,2,832169,812829,2025-01-27,
20004118,2,831825,812894,2025-01-27,
20004126,2,835871,820633,2025-01-27,
20004127,2,834372,821122,2025-01-27,
20004131,2,838214,822431,2025-01-27,
20004134,2,837949,822149,2025-01-27,
20004135,2,819968,833883,2025-01-27,
20004140,2,834538,821323,2025-01-27,
20004141,2,834095,821839,2025-01-27,
20004142,2,833577,822111,2025-01-27,
20004143,2,834238,821690,2025-01-27,
20004145,2,832204,821973,2025-01-27,
20004151,2,835844,835531,2025-01-27,
20004152,2,833351,835682,2025-01-27,
20004153,2,833542,836268,2025-01-27,
20004154,2,833809,836907,2025-01-27,
20004155,2,833817,838007,2025-01-27,
20004156,2,833613,838403,2025-01-27,
20004157,2,832483,838077,2025-01-27,
20004158,2,832401,838280,2025-01-27,
20004159,2,832346,838516,2025-01-27,
20004160,2,832369,838998,2025-01-27,
20004161,2,831976,839042,2025-01-27,
20004162,2,831779,839153,2025-01-27,
20004163,2,831539,839533,2025-01-27,
20004164,2,831227,839642,2025-01-27,
20004165,2,830953,839684,2025-01-27,
20004166,2,831218,839446,2025-01-27,
20004167,2,830972,839416,2025-01-27,
20004168,2,831259,839652,2025-01-27,
20004169,2,831623,839541,2025-01-27,
20004170,2,831808,839199,2025-01-27,
20004171,2,831982,839066,2025-01-27,
20004172,2,832381,839025,2025-01-27,
20004173,2,833661,838374,2025-01-27,
20004174,2,833829,838009,2025-01-27,
20004176,2,833822,836907,2025-01-27,
20004177,2,833763,836594,2025-01-27,
20004178,2,833491,836216,2025-01-27,
20004179,2,833370,836041,2025-01-27,
20004180,2,835858,835612,2025-01-27,
20004183,2,837642,819152,2025-01-27,
20004184,2,836849,819426,2025-01-27,
20004186,2,831461,813630,2025-01-27,
20004189,2,835300,818713,2025-01-27,
20004190,2,834407,819949,2025-01-27,
20004199,2,821217,833886,2025-01-27,
20004200,2,820812,834234,2025-01-27,
20004201,2,818337,835017,2025-01-27,
20004207,2,837339,818139,2025-01-27,
20004208,2,830258,824448,2025-01-27,
20004210,2,830204,824031,2025-01-27,
20004211,2,829895,824596,2025-01-27,
20004212,2,829882,824538,2025-01-27,
20004213,2,830189,824034,2025-01-27,
20004214,2,840785,821651,2025-01-27,
20004215,2,840858,821642,2025-01-27,
20004216,2,844526,822575,2025-01-27,
20004217,2,844590,822582,2025-01-27,
20004218,2,839502,826913,2025-01-27,
20004504,2,817811,825596,2025-01-27,
20004505,2,815896,826903,2025-01-27,
20004512,2,837144,820772,2025-01-27,
20004514,2,844703,819074,2025-01-27,
20004519,2,814115,826562,2025-01-27,
20004520,2,828651,823528,2025-01-27,
20004528,2,832615,838094,2025-01-27,
20004529,2,832708,839792,2025-01-27,
20004530,2,833047,839042,2025-01-27,
20004532,2,833121,838397,2025-01-27,
20004533,2,832412,838139,2025-01-27,
20004539,2,839499,843883,2025-01-27,
20004541,2,832815,816153,2025-01-27,
20004542,2,832986,816217,2025-01-27,
20004544,2,833724,815795,2025-01-27,
20004545,2,833929,815611,2025-01-27,
20004546,2,831557,815496,2025-01-27,
20004547,2,831496,814541,2025-01-27,
20004549,2,831146,814025,2025-01-27,
20004552,2,834008,815754,2025-01-27,
20004553,2,834098,815708,2025-01-27,
20004557,2,831413,813618,2025-01-27,
20004558,2,832455,812925,2025-01-27,
20004559,2,832071,813532,2025-01-27,
20004560,2,831982,813758,2025-01-27,
20004561,2,831697,814210,2025-01-27,
20004563,2,834264,815295,2025-01-27,
20004564,2,831719,814212,2025-01-27,
20004565,2,832002,813764,2025-01-27,
20004566,2,832439,812938,2025-01-27,
20004567,2,833997,811369,2025-01-27,
20004568,2,834303,811590,2025-01-27,
20004571,2,834269,815748,2025-01-27,
20004572,2,836890,815873,2025-01-27,
20004573,2,834315,811577,2025-01-27,
20004576,2,838163,811099,2025-01-27,
20004578,2,839209,808701,2025-01-27,
20004583,2,838906,816953,2025-01-27,
20004588,2,832169,812455,2025-01-27,
20004589,2,832058,812570,2025-01-27,
20004590,2,831433,815824,2025-01-27,
20004591,2,831115,815881,2025-01-27,
20004593,2,832075,812566,2025-01-27,
20004594,2,830806,814551,2025-01-27,
20004596,2,831152,814040,2025-01-27,
20004600,2,840005,808861,2025-01-27,
20004603,2,837341,811228,2025-01-27,
20004604,2,836464,811875,2025-01-27,
20004605,2,836467,811887,2025-01-27,
20004609,2,840388,808684,2025-01-27,
20005001,2,844714,832321,2025-01-27,
20005002,2,844716,832286,2025-01-27,
20005003,2,845139,831709,2025-01-27,
20005007,2,839549,827571,2025-01-27,
20005008,2,845460,831056,2025-01-27,
20005009,2,845451,831069,2025-01-27,
20005010,2,845807,830579,2025-01-27,
20005011,2,845793,830571,2025-01-27,
20005012,2,846680,829586,2025-01-27,
20005013,2,846670,829577,2025-01-27,
20005015,2,847119,829115,2025-01-27,
20005016,2,847107,829095,2025-01-27,
20005017,2,844047,824519,2025-01-27,
20005018,2,844699,822198,2025-01-27,
20005021,2,845130,819032,2025-01-27,
20005022,2,844881,819349,2025-01-27,
20005023,2,844633,819485,2025-01-27,
20005032,2,844512,820587,2025-01-27,
20005036,2,815690,830502,2025-01-27,
20005037,2,815944,830497,2025-01-27,
20005039,2,814689,829881,2025-01-27,
20005041,2,819495,825369,2025-01-27,
20005044,2,814746,829192,2025-01-27,
20005045,2,814390,829579,2025-01-27,
20005046,2,814676,830055,2025-01-27,
20005056,2,835604,815464,2025-01-27,
20005085,2,839675,816649,2025-01-27,
20005086,2,839743,816435,2025-01-27,
20005087,2,840135,816254,2025-01-27,
20005088,2,840053,816229,2025-01-27,
20005089,2,839896,816203,2025-01-27,
20005090,2,839717,816431,2025-01-27,
20005094,2,843163,820218,2025-01-27,
20006002,2,839690,821658,2025-01-27,
20006003,2,838287,823423,2025-01-27,
20006005,2,838227,821911,2025-01-27,
20006016,2,838293,822672,2025-01-27,
20006029,2,834688,819904,2025-01-27,
20006035,2,839113,822326,2025-01-27,
20006049,2,836884,822452,2025-01-27,
20006050,2,837311,822293,2025-01-27,
20006052,2,837144,820837,2025-01-27,
20006054,2,837192,820120,2025-01-27,
20006055,2,837450,819980,2025-01-27,
20006057,2,837121,818252,2025-01-27,
20006058,2,837187,818314,2025-01-27,
20006060,2,837561,819730,2025-01-27,
20006061,2,837421,820118,2025-01-27,
20006062,2,837314,820110,2025-01-27,
20006066,2,837403,822126,2025-01-27,
20006070,2,837385,819191,2025-01-27,
20006074,2,837090,818481,2025-01-27,
20006076,2,836746,819732,2025-01-27,
20006077,2,836757,819724,2025-01-27,
20006078,2,836835,820097,2025-01-27,
20006085,2,835731,819401,2025-01-27,
20006090,2,835014,820247,2025-01-27,
20006092,2,834764,820259,2025-01-27,
20006093,2,835873,819706,2025-01-27,
20006094,2,834737,820514,2025-01-27,
20006095,2,835328,818299,2025-01-27,
20006099,2,835341,818362,2025-01-27,
20006100,2,835474,817539,2025-01-27,
20006101,2,834930,819706,2025-01-27,
20006102,2,834911,819702,2025-01-27,
20006105,2,835714,817490,2025-01-27,
20006552,2,836334,835392,2025-01-27,
20006553,2,835273,834355,2025-01-27,
20006554,2,835366,834151,2025-01-27,
20006555,2,837336,835847,2025-01-27,
20006556,2,839589,836515,2025-01-27,
20006557,2,834073,834948,2025-01-27,
20006559,2,835375,834129,2025-01-27,
20006560,2,838259,832263,2025-01-27,
20006561,2,838695,828914,2025-01-27,
20006601,2,838326,827674,2025-01-27,
20006602,2,835510,820149,2025-01-27,
20006610,2,839099,827655,2025-01-27,
20006621,2,837831,826577,2025-01-27,
20006624,2,838093,826418,2025-01-27,
20006627,2,838775,829012,2025-01-27,
20006900,2,831283,814133,2025-01-27,
20006901,2,833100,812218,2025-01-27,
20006905,2,830236,815036,2025-01-27,
20006906,2,836131,812333,2025-01-27,
20006911,2,837091,814645,2025-01-27,
20006914,2,817389,825894,2025-01-27,
20006915,2,835168,821401,2025-01-27,
20006918,2,835585,817427,2025-01-27,
20006919,2,835425,817795,2025-01-27,
20006936,2,834793,812217,2025-01-27,
20006937,2,836607,815159,2025-01-27,
20006938,2,838996,809043,2025-01-27,
20006944,2,836950,815759,2025-01-27,
20006946,2,832865,815963,2025-01-27,
20006948,2,831612,816320,2025-01-27,
20006949,2,831941,816358,2025-01-27,
20006957,2,836618,836199,2025-01-27,
20006958,2,834666,815895,2025-01-27,
20006961,2,835648,820455,2025-01-27,
20006972,2,830685,815877,2025-01-27,
20006977,2,843985,818557,2025-01-27,
20006978,2,844839,818698,2025-01-27,
20006979,2,834371,816093,2025-01-27,
20006990,2,837332,821995,2025-01-27,
20007008,2,836689,819869,2025-01-27,
20007017,2,839575,820243,2025-01-27,
20007019,2,839450,820193,2025-01-27,
20007022,2,831084,816020,2025-01-27,
20007025,2,838940,822276,2025-01-27,
20007034,2,841006,819400,2025-01-27,
20007038,2,836215,812204,2025-01-27,
20007046,2,839830,831646,2025-01-27,
20007047,2,839834,831668,2025-01-27,
20007048,2,839487,831898,2025-01-27,
20007049,2,839548,831881,2025-01-27,
20007050,2,839451,832058,2025-01-27,
20007057,2,832908,816683,2025-01-27,
20007059,2,838588,823517,2025-01-27,
20007062,2,844473,832361,2025-01-27,
20007066,2,831424,815027,2025-01-27,
20007067,2,832906,816155,2025-01-27,
20007068,2,832966,816226,2025-01-27,
20007069,2,833887,815895,2025-01-27,
20007070,2,834002,815858,2025-01-27,
20007072,2,835114,818904,2025-01-27,
20007073,2,835148,818874,2025-01-27,
20007074,2,843746,818243,2025-01-27,
20007075,2,843742,818232,2025-01-27,
20007079,2,819720,824813,2025-01-27,
20007080,2,843074,840882,2025-01-27,
20007088,2,841385,830646,2025-01-27,
20007089,2,841451,830608,2025-01-27,
20007091,2,838859,832416,2025-01-27,
20007092,2,838974,832566,2025-01-27,
20007094,2,839027,832245,2025-01-27,
20007095,2,838986,832236,2025-01-27,
20007097,2,838970,832529,2025-01-27,
20007102,2,823859,833442,2025-01-27,
20007107,2,823855,833414,2025-01-27,
20007117,2,834051,834793,2025-01-27,
20007118,2,833907,834921,2025-01-27,
20007138,2,833593,835415,2025-01-27,
20007139,2,833916,834926,2025-01-27,
20007140,2,834050,834803,2025-01-27,
20007152,2,832314,813080,2025-01-27,
20007153,2,828761,826457,2025-01-27,
20007154,2,828814,826580,2025-01-27,
20007155,2,829378,826034,2025-01-27,
20007156,2,829482,826072,2025-01-27,
20007203,2,839077,820330,2025-01-27,
20007204,2,839104,820688,2025-01-27,
20007218,2,832899,838277,2025-01-27,
20007219,2,838756,822476,2025-01-27,
20007223,2,828841,826356,2025-01-27,
20007224,2,835340,819995,2025-01-27,
20007225,2,835545,820139,2025-01-27,
20007228,2,835260,834073,2025-01-27,
20007229,2,839456,830467,2025-01-27,
20007250,2,839151,821827,2025-01-27,
20007251,2,818390,837495,2025-01-27,
20007253,2,836665,826801,2025-01-27,
20007259,2,833303,840402,2025-01-27,
20007260,2,833182,841054,2025-01-27,
20007261,2,833313,840412,2025-01-27,
20007262,2,817000,835830,2025-01-27,
20007263,2,835556,819764,2025-01-27,
20007274,2,835555,819612,2025-01-27,
20007275,2,835514,819848,2025-01-27,
20007285,2,840705,837306,2025-01-27,
20007287,2,814974,826144,2025-01-27,
20007288,2,831047,839441,2025-01-27,
20007289,2,832603,839559,2025-01-27,
20007291,2,832278,839800,2025-01-27,
20007292,2,831593,840409,2025-01-27,
20007293,2,831375,840374,2025-01-27,
20007295,2,839322,837018,2025-01-27,
20007310,2,839043,832475,2025-01-27,
20007311,2,835872,812508,2025-01-27,
20007312,2,820515,834242,2025-01-27,
20007313,2,837076,815657,2025-01-27,
20007314,2,839983,808937,2025-01-27,
20007328,2,835456,834850,2025-01-27,
20007329,2,842174,820226,2025-01-27,
20007331,2,841168,820259,2025-01-27,
20007334,2,842332,820140,2025-01-27,
20007336,2,818224,833019,2025-01-27,
20007348,2,836663,819945,2025-01-27,
20007352,2,836712,819639,2025-01-27,
20007353,2,836658,819972,2025-01-27,
20007363,2,844731,826654,2025-01-27,
20007364,2,842451,824287,2025-01-27,
20007365,2,817612,835517,2025-01-27,
20007375,2,836202,826352,2025-01-27,
20007390,2,835672,824893,2025-01-27,
20007395,2,840378,820439,2025-01-27,
20007399,2,841815,820723,2025-01-27,
20007401,2,841904,820014,2025-01-27,
20007402,2,842218,819569,2025-01-27,
20007405,2,841795,820288,2025-01-27,
20007408,2,834721,815699,2025-01-27,
20007409,2,833921,815901,2025-01-27,
20007412,2,837019,818614,2025-01-27,
20007415,2,821710,834100,2025-01-27,
20007429,2,839485,820280,2025-01-27,
20007435,2,841788,820321,2025-01-27,
20007437,2,839368,820465,2025-01-27,
20007448,2,832245,812786,2025-01-27,
20007449,2,833395,812255,2025-01-27,
20007450,2,833627,812159,2025-01-27,
20007451,2,832304,812724,2025-01-27,
20007464,2,823498,833632,2025-01-27,
20007465,2,839550,827605,2025-01-27,
20007470,2,843837,832266,2025-01-27,
20007471,2,844453,832333,2025-01-27,
20007472,2,846958,829429,2025-01-27,
20007473,2,814674,830057,2025-01-27,
20007481,2,842144,820048,2025-01-27,
20007482,2,840176,835127,2025-01-27,
20007525,2,831117,840467,2025-01-27,
20007535,2,837256,819635,2025-01-27,
20007536,2,836766,820096,2025-01-27,
20007537,2,841263,830882,2025-01-27,
20007539,2,830020,826046,2025-01-27,
20007541,2,826882,833564,2025-01-27,
