STOP_ID,CHANGE
20017125,UPDATE
20017126,UPDATE
20017127,UPDATE
20017128,UPDATE
20017129,UPDATE
20017130,UPDATE
20017131,UPDATE
20017132,UPDATE
20017133,UPDATE
20017134,UPDATE
20017135,UPDATE
20017136,UPDATE
20017158,UPDATE
20017159,UPDATE
20017160,UPDATE
20017161,UPDATE
20017162,UPDATE
20017163,UPDATE
20017164,UPDATE
20017165,UPDATE
20017166,UPDATE
20017167,UPDATE
20017168,UPDATE
20017169,UPDATE
20017170,UPDATE
20017171,UPDATE
20017172,UPDATE
20017173,UPDATE
20017174,UPDATE
20017175,UPDATE
20017176,UPDATE
20017177,UPDATE
20017178,UPDATE
20017179,UPDATE
20017180,UPDATE
20017181,UPDATE
20017182,UPDATE
20017183,UPDATE
20017184,UPDATE
20017185,UPDATE
20017186,UPDATE
20017187,UPDATE
20017188,UPDATE
20017189,UPDATE
20017190,UPDATE
20017191,UPDATE
20017192,UPDATE
20017193,UPDATE
20017194,UPDATE
20017195,UPDATE
20017196,UPDATE
20017197,UPDATE
20017224,UPDATE
20017225,UPDATE
20017226,UPDATE
20017227,UPDATE
20017228,UPDATE
20017229,UPDATE
20017230,UPDATE
20017231,UPDATE
20017232,UPDATE
20017233,UPDATE
20017234,UPDATE
20017235,UPDATE
20017236,UPDATE
20017237,UPDATE
20017238,UPDATE
20017239,UPDATE
20017240,UPDATE
20017241,UPDATE
20017242,UPDATE
20017243,UPDATE
20017244,UPDATE
20017245,UPDATE
20017246,UPDATE
20017247,UPDATE
20017248,UPDATE
20017257,UPDATE
20017290,UPDATE
20017323,UPDATE
20017324,UPDATE
20017325,UPDATE
20017326,UPDATE
20017327,UPDATE
20017328,UPDATE
20017329,UPDATE
20017330,UPDATE
20017331,UPDATE
20017332,UPDATE
20017333,UPDATE
20017334,UPDATE
20017335,UPDATE
20017336,UPDATE
20017337,UPDATE
20017338,UPDATE
20017339,UPDATE
20017340,UPDATE
20017341,UPDATE
20017342,UPDATE
20017343,UPDATE
20017344,UPDATE
20017345,UPDATE
20017346,UPDATE
20017356,UPDATE
20017389,UPDATE
20017390,UPDATE
20017391,UPDATE
20017392,UPDATE
20017393,UPDATE
20017394,UPDATE
20017395,UPDATE
20017396,UPDATE
20017422,UPDATE
20017423,UPDATE
20017424,UPDATE
20017425,UPDATE
20017426,UPDATE
20017427,UPDATE
20017428,UPDATE
20017429,UPDATE
20017455,UPDATE
20017488,UPDATE
20017489,UPDATE
20017521,UPDATE
20017522,UPDATE
20017523,UPDATE
20017554,UPDATE
20017587,UPDATE
20017686,UPDATE
20017687,UPDATE
20017688,UPDATE
20017719,UPDATE
20017720,UPDATE
20017752,UPDATE
20017818,UPDATE
20017819,UPDATE
20017820,UPDATE
20017851,UPDATE
20017884,UPDATE
20017917,UPDATE
20017950,UPDATE
20017951,UPDATE
20017952,UPDATE
20018016,UPDATE
20018017,UPDATE
20018052,UPDATE
20018082,UPDATE
20018083,UPDATE
20018115,UPDATE
20018148,UPDATE
20018181,UPDATE
20018214,UPDATE
20018247,UPDATE
20018280,UPDATE
20018313,UPDATE
20018314,UPDATE
20018315,UPDATE
20018346,UPDATE
20018347,UPDATE
20018348,UPDATE
20018349,UPDATE
20018350,UPDATE
20018351,UPDATE
20018352,UPDATE
20018353,UPDATE
20018354,UPDATE
20018379,UPDATE
20018445,UPDATE
20018478,UPDATE
20018479,UPDATE
20018480,UPDATE
20018481,UPDATE
20018482,UPDATE
20018483,UPDATE
20018484,UPDATE
20018485,UPDATE
20018486,UPDATE
20018487,UPDATE
20018488,UPDATE
20018489,UPDATE
20018490,UPDATE
20018491,UPDATE
20018492,UPDATE
20018493,UPDATE
20018494,UPDATE
20018495,UPDATE
20018496,UPDATE
20018497,UPDATE
20018511,UPDATE
20018512,UPDATE
20018513,UPDATE
20018514,UPDATE
20018515,UPDATE
20018516,UPDATE
20018517,UPDATE
20018518,UPDATE
20018544,UPDATE
20018545,UPDATE
20018546,UPDATE
20018547,UPDATE
20018548,UPDATE
20018549,UPDATE
20018550,UPDATE
20018551,UPDATE
20018552,UPDATE
20018553,UPDATE
20018554,UPDATE
20018555,UPDATE
20018556,UPDATE
20018557,UPDATE
20018558,UPDATE
20018559,UPDATE
20018560,UPDATE
20018561,UPDATE
20018562,UPDATE
20018577,UPDATE
20018578,UPDATE
20018610,UPDATE
20018643,UPDATE
20018676,UPDATE
20018709,UPDATE
20018742,UPDATE
20018743,UPDATE
20018744,UPDATE
20018745,UPDATE
20018746,UPDATE
20018747,UPDATE
20018775,UPDATE
20018776,UPDATE
20018777,UPDATE
20018778,UPDATE
20018808,UPDATE
20018841,UPDATE
20018842,UPDATE
20018843,UPDATE
20018844,UPDATE
20018875,UPDATE
20018907,UPDATE
20018940,UPDATE
20018941,UPDATE
20018942,UPDATE
20018943,UPDATE
20018944,UPDATE
20018945,UPDATE
20018946,UPDATE
20018947,UPDATE
20018948,UPDATE
20018949,UPDATE
20018950,UPDATE
20018951,UPDATE
20018952,UPDATE
20018953,UPDATE
20018954,UPDATE
20018973,UPDATE
20018974,UPDATE
20018975,UPDATE
20019006,UPDATE
20019039,UPDATE
20019072,UPDATE
20019105,UPDATE
20019138,UPDATE
20019139,UPDATE
20019171,UPDATE
20019204,UPDATE
20019237,UPDATE
20019238,UPDATE
20019239,UPDATE
20019240,UPDATE
20019241,UPDATE
20019242,UPDATE
20019243,UPDATE
20019270,UPDATE
20019271,UPDATE
20019272,UPDATE
20019273,UPDATE
20019274,UPDATE
20019275,UPDATE
20019276,UPDATE
20019277,UPDATE
20019278,UPDATE
20019279,UPDATE
20019303,UPDATE
20019336,UPDATE
20019369,UPDATE
20019402,UPDATE
20019468,UPDATE
20019469,UPDATE
20019501,UPDATE
20019534,UPDATE
20019567,UPDATE
20019600,UPDATE
20019601,UPDATE
20019633,UPDATE
20019666,UPDATE
20019699,UPDATE
20019700,UPDATE
20019732,UPDATE
20019733,UPDATE
20019765,UPDATE
20019798,UPDATE
20019831,UPDATE
20019864,UPDATE
20019865,UPDATE
20019866,UPDATE
20019867,UPDATE
20019868,UPDATE
20019869,UPDATE
20019870,UPDATE
20019871,UPDATE
20019872,UPDATE
20019873,UPDATE
20019897,UPDATE
20019963,UPDATE
20019964,UPDATE
20019965,UPDATE
20019966,UPDATE
20019967,UPDATE
20019968,UPDATE
20019969,UPDATE
20019970,UPDATE
20019996,UPDATE
20019997,UPDATE
20020029,UPDATE
20020030,UPDATE
20020031,UPDATE
20020062,UPDATE
20020063,UPDATE
20020064,UPDATE
20020065,UPDATE
20020066,UPDATE
20020067,UPDATE
20020068,UPDATE
20020069,UPDATE
20020070,UPDATE
20020095,UPDATE
20020096,UPDATE
20020097,UPDATE
20020098,UPDATE
20020099,UPDATE
20020100,UPDATE
20020101,UPDATE
20020102,UPDATE
20020128,UPDATE
20020129,UPDATE
20020130,UPDATE
20020131,UPDATE
20020132,UPDATE
20020133,UPDATE
20020134,UPDATE
20020161,UPDATE
20020162,UPDATE
20020163,UPDATE
20020164,UPDATE
20020165,UPDATE
20020166,UPDATE
20020167,UPDATE
20020168,UPDATE
20020169,UPDATE
20020170,UPDATE
20020171,UPDATE
20020172,UPDATE
20020173,UPDATE
20020174,UPDATE
20020175,UPDATE
20020176,UPDATE
20020177,UPDATE
20020178,UPDATE
20020179,UPDATE
20020180,UPDATE
20020181,UPDATE
20020182,UPDATE
20020183,UPDATE
20020184,UPDATE
20020194,UPDATE
20020195,UPDATE
20020196,UPDATE
20020227,UPDATE
20020228,UPDATE
20020229,UPDATE
20020230,UPDATE
20020260,UPDATE
20020261,UPDATE
20020262,UPDATE
20020263,UPDATE
20020264,UPDATE
20020265,UPDATE
20020267,UPDATE
20020268,UPDATE
20020269,UPDATE
20020270,UPDATE
20020271,UPDATE
20020272,UPDATE
20020273,UPDATE
20020293,UPDATE
20020294,UPDATE
20020295,UPDATE
20020296,UPDATE
20020297,UPDATE
20020326,UPDATE
20020327,UPDATE
20020328,UPDATE
20020329,UPDATE
20020330,UPDATE
20020331,UPDATE
20020332,UPDATE
20020333,UPDATE
20020334,UPDATE
20020335,UPDATE
20020336,UPDATE
20020337,UPDATE
20020359,UPDATE
20020360,UPDATE
20020361,UPDATE
20020392,UPDATE
20020393,UPDATE
20020394,UPDATE
20020425,UPDATE
20020458,UPDATE
20020491,UPDATE
20020492,UPDATE
20020493,UPDATE
20020494,UPDATE
20020495,UPDATE
20020496,UPDATE
20020497,UPDATE
20020498,UPDATE
20020499,UPDATE
20020500,UPDATE
20020501,UPDATE
20020524,UPDATE
20020525,UPDATE
20020526,UPDATE
20020527,UPDATE
20020528,UPDATE
20020529,UPDATE
20020530,UPDATE
20020531,UPDATE
20020532,UPDATE
20020533,UPDATE
20020534,UPDATE
20020557,UPDATE
20020558,UPDATE
20020590,UPDATE
20020623,UPDATE
20020624,UPDATE
20020656,UPDATE
20020657,UPDATE
20020658,UPDATE
20020689,UPDATE
20020690,UPDATE
20020722,UPDATE
20020723,UPDATE
20020724,UPDATE
20020755,UPDATE
20020756,UPDATE
20020757,UPDATE
20020758,UPDATE
20020788,UPDATE
20020789,UPDATE
20020790,UPDATE
20020791,UPDATE
20020793,UPDATE
20020794,UPDATE
20020821,UPDATE
20020822,UPDATE
20020823,UPDATE
20020887,UPDATE
20020888,UPDATE
20020920,UPDATE
20020921,UPDATE
20020953,UPDATE
20020954,UPDATE
20020955,UPDATE
20020956,UPDATE
20020957,UPDATE
20020958,UPDATE
20020959,UPDATE
20020986,UPDATE
